,title,type,release_year,age_certification,genres,production_countries,imdb_id,imdb_score,imdb_votes
3792,LEGO Marvel Avengers: Climate Conundrum,SHOW,2020,TV-Y7,"['action', 'animation']",['US'],tt13783758,6.6,65.0
3798,The Chosen One,SHOW,2019,TV-MA,"['thriller', 'drama']",['BR'],tt9048368,5.7,661.0
3802,Carmel: Who Killed Maria Marta?,SHOW,2020,TV-14,"['crime', 'documentation']",['AR'],tt13244092,7.0,2375.0
3803,Morphle,SHOW,2019,TV-Y,"['animation', 'family']","['GB', 'NL']",tt10087694,5.1,77.0
3807,Women of the Night,SHOW,2019,TV-MA,"['crime', 'drama']","['NL', 'BE']",tt7785420,6.3,871.0
3810,100 Humans: Life's Questions. Answered.,SHOW,2020,TV-14,"['documentation', 'reality']",['US'],tt11823088,5.7,3958.0
3811,Nobody's Looking,SHOW,2019,TV-MA,"['comedy', 'drama', 'fantasy']",['BR'],tt11131980,7.7,1956.0
3814,(Un)Well,SHOW,2020,TV-MA,"['reality', 'documentation']",['US'],tt12759384,6.4,1041.0
3815,Heroes of Goo Jit Zu,SHOW,2019,TV-Y7,"['animation', 'action', 'comedy', 'scifi']",[],tt10589932,7.5,23.0
3818,The Last Word,SHOW,2020,TV-MA,"['comedy', 'drama']",['DE'],tt10506510,7.0,948.0
3821,The Innocence Files,SHOW,2020,TV-MA,"['documentation', 'crime', 'drama']",['US'],tt11958922,8.0,2622.0
3823,Mortel,SHOW,2019,TV-MA,"['fantasy', 'horror', 'scifi', 'crime', 'drama']",['FR'],tt8403570,6.5,1390.0
3825,Next in Fashion,SHOW,2020,TV-14,['reality'],['US'],tt10394770,7.3,3572.0
3826,Losers,SHOW,2019,TV-MA,"['documentation', 'sport', 'comedy', 'european']",['GB'],tt9817218,7.6,1741.0
3827,Kota Factory,SHOW,2019,TV-MA,"['drama', 'comedy']",['IN'],tt9432978,9.3,66985.0
3828,1994,SHOW,2019,TV-MA,"['documentation', 'history']",['MX'],tt10243640,7.5,514.0
3829,The School Nurse Files,SHOW,2020,TV-14,"['scifi', 'comedy', 'drama', 'fantasy']",['KR'],tt12879522,6.4,1147.0
3834,Monarca,SHOW,2019,TV-MA,['drama'],['MX'],tt8655736,7.8,3210.0
3835,Les de l'hoquei,SHOW,2019,TV-MA,"['sport', 'drama']",['ES'],tt9486226,6.8,429.0
3839,La Línea: Shadow of Narco,SHOW,2020,TV-MA,"['crime', 'documentation']",['ES'],tt12875794,6.4,386.0
3846,Gigantosaurus,SHOW,2019,TV-G,['animation'],"['FR', 'US']",tt9636800,6.9,159.0
3848,Family Reunion,SHOW,2019,TV-PG,"['family', 'comedy']",['US'],tt9153270,6.4,2576.0
3850,Record of Youth,SHOW,2020,TV-14,"['drama', 'romance']",['KR'],tt12850322,7.3,2278.0
3854,You Cannot Hide,SHOW,2019,TV-MA,"['action', 'crime']",['MX'],tt10367990,6.4,1098.0
3855,The Minions of Midas,SHOW,2020,TV-MA,"['crime', 'drama', 'thriller']",['ES'],tt10147520,6.6,4065.0
3862,Osmosis,SHOW,2019,TV-MA,"['scifi', 'romance']",['FR'],tt7043380,5.8,3003.0
3863,Drug Squad: Costa del Sol,SHOW,2019,TV-MA,"['action', 'thriller', 'drama', 'romance']",['ES'],tt8478108,6.8,554.0
3865,Twelve Forever,SHOW,2019,TV-PG,"['animation', 'action', 'comedy', 'family', 'fantasy']",['US'],tt8009622,6.6,664.0
3868,Jinn,SHOW,2019,TV-14,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",['JO'],tt10751504,3.5,10043.0
3876,Always a Witch,SHOW,2019,TV-14,"['scifi', 'drama', 'fantasy']",['CO'],tt8001250,6.3,2406.0
3877,My Holo Love,SHOW,2020,TV-14,"['scifi', 'drama', 'romance']",['KR'],tt11058644,7.6,2401.0
3879,Yankee,SHOW,2019,TV-MA,['drama'],['MX'],tt9046782,5.9,687.0
3881,Seis Manos,SHOW,2019,TV-MA,"['drama', 'fantasy', 'animation', 'action', 'crime']",['US'],tt10106108,7.1,1573.0
3883,Apache: The Life of Carlos Tevez,SHOW,2019,TV-MA,"['drama', 'sport', 'thriller', 'crime']",['AR'],tt10715172,7.3,1582.0
3885,You vs. Wild,SHOW,2019,TV-PG,"['action', 'reality']",['US'],tt10044952,6.6,2570.0
3886,Immigration Nation,SHOW,2020,TV-MA,['documentation'],['US'],tt12754910,7.4,1096.0
3887,The Cabin with Bert Kreischer,SHOW,2020,TV-MA,"['reality', 'comedy']",[],tt13148876,6.6,1637.0
3891,The Stranded,SHOW,2019,TV-MA,"['drama', 'action']",['TH'],tt9310400,6.2,1241.0
3892,Who Killed Malcolm X?,SHOW,2019,TV-MA,"['crime', 'history', 'documentation']",['US'],tt10948316,7.5,2125.0
3893,Pandemic: How to Prevent an Outbreak,SHOW,2020,TV-14,['documentation'],['US'],tt11497904,6.3,2759.0
3899,Luna Nera,SHOW,2020,TV-MA,"['drama', 'fantasy', 'thriller', 'scifi']",['IT'],tt8403622,6.0,2883.0
3900,Reality Z,SHOW,2020,TV-MA,"['comedy', 'horror', 'scifi']",['BR'],tt10241238,5.6,2437.0
3901,The Least Expected Day: Inside the Movistar Team 2019,SHOW,2020,TV-MA,"['documentation', 'sport']",['ES'],tt12048124,7.4,756.0
3903,Delhi Crime,SHOW,2019,TV-MA,"['drama', 'crime']",['IN'],tt9398466,8.5,18732.0
3904,The Surgeon's Cut,SHOW,2020,TV-14,['documentation'],[],tt13487106,8.5,1010.0
3907,Can You Hear Me?,SHOW,2019,TV-MA,"['drama', 'comedy']",['CA'],tt9747016,7.6,688.0
3909,BREAK IT ALL: The History of Rock in Latin America,SHOW,2020,TV-MA,"['documentation', 'music']",['AR'],tt13570366,7.6,1215.0
3913,Queen Sono,SHOW,2020,TV-MA,"['drama', 'thriller', 'action', 'crime']",['ZA'],tt9426290,5.9,1226.0
3914,The Goop Lab,SHOW,2020,TV-MA,"['documentation', 'reality']",[],tt11561206,2.5,3306.0
3917,The Great Heist,SHOW,2020,TV-MA,"['drama', 'thriller', 'crime']",['CO'],tt12624844,7.3,2528.0
3921,Pup Academy,SHOW,2019,TV-Y,['family'],['US'],tt10302548,6.6,498.0
3922,The King's Avatar,SHOW,2019,TV-MA,"['action', 'fantasy']",['CN'],tt10732794,8.2,1042.0
3923,World's Most Wanted,SHOW,2020,TV-14,"['crime', 'documentation']",['US'],tt12753698,7.1,2481.0
3925,Street Food,SHOW,2019,TV-G,['documentation'],['US'],tt10050778,7.9,2712.0
3927,Home Game,SHOW,2020,TV-MA,"['documentation', 'sport']",['US'],tt12429046,7.0,841.0
3931,45 RPM,SHOW,2019,TV-MA,"['drama', 'music']",['ES'],tt8987918,7.2,497.0
3932,Trailer Park Boys: The Animated Series,SHOW,2019,TV-MA,"['animation', 'comedy']",['CA'],tt9814900,7.6,2854.0
3933,El Dragón: Return of a Warrior,SHOW,2019,TV-MA,"['action', 'drama']",['US'],tt9281190,6.8,1853.0
3934,Malibu Rescue: The Series,SHOW,2019,TV-G,"['comedy', 'action', 'family']",['US'],tt9098432,5.4,979.0
3950,7SEEDS,SHOW,2019,TV-MA,"['scifi', 'drama', 'animation', 'action', 'horror', 'romance']",['JP'],tt9348718,6.3,1378.0
3955,Stolen Away,SHOW,2020,TV-14,"['thriller', 'action', 'crime', 'drama']",['ES'],tt10064124,7.1,2314.0
3960,Hook,SHOW,2020,TV-MA,"['drama', 'romance', 'sport']",['TH'],tt12659696,6.5,25.0
3961,I Hear You,SHOW,2019,TV-14,"['drama', 'comedy', 'romance']",['CN'],tt10327440,7.3,560.0
3962,Leila,SHOW,2019,TV-MA,"['war', 'scifi', 'drama']",['IN'],tt7259274,4.7,8796.0
3965,Merry Happy Whatever,SHOW,2019,TV-PG,['comedy'],['US'],tt9777322,6.4,4542.0
3967,Well-Intended Love,SHOW,2019,TV-14,"['drama', 'romance']",['CN'],tt9886950,7.2,1433.0
3968,The Neighbor,SHOW,2019,TV-MA,"['comedy', 'action']",['ES'],tt9731222,6.5,2125.0
3970,The Healing Powers of Dude,SHOW,2020,TV-G,"['fantasy', 'action', 'comedy', 'drama', 'family']",[],tt10540562,6.5,873.0
3980,The Big Show Show,SHOW,2020,TV-PG,['comedy'],['US'],tt10726356,6.3,2375.0
3981,Basketball or Nothing,SHOW,2019,TV-PG,"['documentation', 'sport']",['US'],tt10698408,7.4,614.0
3990,Go! Live Your Way,SHOW,2019,TV-Y7,"['drama', 'comedy', 'romance']",['AR'],tt9654086,6.7,606.0
3993,Bad Boy Billionaires: India,SHOW,2020,TV-14,"['crime', 'documentation']",['XX'],tt12923630,7.9,3010.0
3996,Cannon Busters,SHOW,2019,TV-MA,"['scifi', 'action', 'animation', 'fantasy']","['FR', 'US', 'JP']",tt5066664,6.7,1172.0
3997,Million Dollar Beach House,SHOW,2020,TV-MA,['reality'],['US'],tt12882136,4.2,804.0
4002,Absurd Planet,SHOW,2020,TV-PG,['documentation'],['US'],tt12027008,3.9,1459.0
4003,My Husband Won't Fit,SHOW,2019,TV-MA,"['drama', 'romance']",['JP'],tt10027946,6.7,798.0
4004,"Whose Vote Counts, Explained",SHOW,2020,TV-PG,['documentation'],[],tt13005714,7.3,1139.0
4008,The Forest of Love: Deep Cut,SHOW,2020,TV-MA,"['crime', 'horror', 'thriller', 'drama']",['JP'],tt12079236,6.8,426.0
4010,revisions,SHOW,2019,TV-MA,"['action', 'scifi', 'animation']",['JP'],tt9522354,5.9,598.0
4012,The Prince of Tennis ~ Match! Tennis Juniors ~,SHOW,2019,TV-PG,"['drama', 'sport']",['CN'],tt10097916,7.6,206.0
4016,Ultramarine Magmell,SHOW,2019,TV-14,"['action', 'fantasy', 'animation']",['JP'],tt11025120,6.0,610.0
4027,Jailbirds,SHOW,2019,TV-MA,"['reality', 'crime', 'thriller']",['US'],tt1176289,7.0,1160.0
4028,Trial 4,SHOW,2020,TV-MA,"['documentation', 'crime']",['US'],tt13363298,7.4,2039.0
4032,Restaurants on the Edge,SHOW,2019,TV-14,['reality'],[],tt8784324,6.7,972.0
4037,Shaun the Sheep: Adventures from Mossy Bottom,SHOW,2020,TV-Y7,"['comedy', 'family', 'animation']",['GB'],tt11983342,8.1,551.0
4038,Examination of Conscience,SHOW,2019,TV-MA,"['documentation', 'history', 'crime']",['ES'],tt9584024,7.8,422.0
4039,Playing with Fire,SHOW,2019,TV-14,['drama'],['MX'],tt9587732,5.9,944.0
4041,Mystery Lab,SHOW,2020,TV-PG,"['comedy', 'family', 'documentation', 'animation']",['BR'],tt12723962,7.4,769.0
4042,It's Bruno!,SHOW,2019,TV-MA,"['comedy', 'animation']",['US'],tt10186846,7.5,2886.0
4046,Shadow,SHOW,2019,TV-MA,"['action', 'crime', 'drama', 'thriller']",['ZA'],tt9817236,6.6,956.0
4050,Rhythm + Flow,SHOW,2019,TV-MA,"['reality', 'music']",['US'],tt9278032,7.6,1541.0
4051,The 43,SHOW,2019,TV-MA,"['documentation', 'war']",['MX'],tt9789272,7.1,140.0
4056,Secreto bien guardado,SHOW,2019,TV-MA,"['drama', 'romance']",['AR'],tt10702412,4.9,188.0
4057,Flinch,SHOW,2019,TV-PG,['reality'],['GB'],tt9196244,4.4,703.0
4061,The Unsettling,SHOW,2019,TV-14,"['fantasy', 'horror', 'scifi', 'thriller', 'crime']",['US'],tt8680902,5.2,712.0
4062,Maradona in Mexico,SHOW,2019,TV-MA,"['documentation', 'sport', 'comedy', 'drama']","['PE', 'AR']",tt11168104,7.3,1119.0
4064,Brews Brothers,SHOW,2020,TV-MA,"['comedy', 'drama']",['US'],tt10930958,5.1,1944.0
4067,The Circle Brazil,SHOW,2020,TV-MA,['reality'],['BR'],tt9581782,6.8,761.0
4070,Drifting Dragons,SHOW,2020,TV-14,"['action', 'scifi', 'animation', 'fantasy']",['JP'],tt11418344,6.0,569.0
4071,The Idhun Chronicles,SHOW,2020,TV-14,"['scifi', 'action', 'fantasy', 'animation']",['ES'],tt9731266,5.3,563.0
4075,Alien TV,SHOW,2020,TV-Y7,"['comedy', 'animation', 'family']",['AU'],tt12765530,6.3,293.0
4083,Was It Love?,SHOW,2020,TV-MA,"['drama', 'comedy', 'romance']",['KR'],tt12525622,7.1,870.0
4085,Tiny Creatures,SHOW,2020,TV-PG,"['documentation', 'family', 'drama']",['GB'],tt12759334,5.0,1210.0
4088,Legend of Exorcism,SHOW,2020,TV-14,"['scifi', 'drama', 'animation', 'action', 'fantasy']",['CN'],tt14994658,7.7,80.0
4098,The Business of Drugs,SHOW,2020,TV-MA,"['crime', 'documentation']",['US'],tt12588416,7.2,1646.0
4100,Social Distance,SHOW,2020,TV-MA,"['drama', 'comedy']",['US'],tt14773740,5.7,651.0
4101,The Ghost Bride,SHOW,2020,TV-14,"['drama', 'thriller']","['MY', 'TW']",tt9690302,6.3,716.0
4105,Puerta 7,SHOW,2020,TV-MA,"['thriller', 'crime', 'drama']",['AR'],tt9170386,5.6,542.0
4109,Huge in France,SHOW,2019,TV-MA,['comedy'],['FR'],tt8009602,6.8,2809.0
4110,Room 2806: The Accusation,SHOW,2020,TV-MA,"['documentation', 'crime']",['FR'],tt13540900,7.0,2298.0
4117,Bolívar: Una lucha admirable,SHOW,2019,TV-MA,"['romance', 'action', 'drama']",['CO'],tt9327242,7.3,743.0
4119,Nowhere Man,SHOW,2019,TV-MA,"['crime', 'drama', 'thriller', 'action']",['TW'],tt10895588,5.6,360.0
4125,Monzón: A Knockout Blow,SHOW,2019,TV-MA,"['crime', 'drama', 'history', 'sport']",['AR'],tt9852660,7.9,717.0
4137,Felipe Esparza: Bad Decisions,SHOW,2020,TV-MA,['comedy'],['US'],tt12875768,5.4,166.0
4142,Crime Diaries: The Candidate,SHOW,2019,TV-MA,"['war', 'crime', 'drama', 'thriller']",['MX'],tt9327348,7.5,803.0
4146,Best Leftovers Ever!,SHOW,2020,TV-G,['reality'],['US'],tt13563634,5.6,515.0
4150,Betaal,SHOW,2020,TV-MA,"['action', 'horror', 'thriller']",['IN'],tt10651790,5.4,8884.0
4158,"Good Morning, Verônica",SHOW,2020,TV-MA,"['drama', 'thriller', 'crime']",['BR'],tt12987918,7.6,3552.0
4159,Mismatched,SHOW,2020,TV-MA,"['comedy', 'drama', 'romance']",['IN'],tt12719250,5.5,3712.0
4162,Rilakkuma and Kaoru,SHOW,2019,TV-PG,"['comedy', 'drama', 'family', 'animation']",['JP'],tt9348716,8.3,1579.0
4164,Hello Ninja,SHOW,2019,TV-Y,"['animation', 'action', 'comedy', 'family', 'fantasy']",['CA'],tt10687170,6.7,119.0
4171,Stay Tuned!,SHOW,2019,TV-14,['comedy'],['JP'],tt10088086,7.5,343.0
4188,Say I Do,SHOW,2020,TV-14,['reality'],"['GB', 'US']",tt12540060,7.7,527.0
4189,Sintonia,SHOW,2019,TV-MA,"['crime', 'drama', 'music']",['BR'],tt8165086,6.7,1067.0
4200,The Writer,SHOW,2019,TV-14,"['drama', 'crime']",['LB'],tt10312958,8.2,30.0
4205,Bread Barbershop,SHOW,2020,TV-Y,['animation'],['KR'],tt12912830,7.3,125.0
4216,Booba: Food Puzzle,SHOW,2020,TV-Y,"['animation', 'comedy', 'family']",[],tt12319946,8.3,30.0
4226,COMEDIANS of the world,SHOW,2019,TV-MA,['comedy'],[],tt8685446,6.5,450.0
4228,The Queen and the Conqueror,SHOW,2020,TV-14,"['history', 'drama']",['CO'],tt10348700,6.6,172.0
4232,Skin Decision: Before and After,SHOW,2020,TV-MA,['reality'],['US'],tt12588326,5.8,405.0
4233,The Fabulous Lives of Bollywood Wives,SHOW,2020,TV-MA,"['reality', 'documentation', 'romance']",['IN'],tt13452100,5.3,9666.0
4246,El Final del Paraíso,SHOW,2019,TV-MA,"['action', 'drama']",['MX'],tt10367818,5.1,208.0
4247,Typewriter,SHOW,2019,TV-MA,"['thriller', 'horror', 'drama']",['IN'],tt9310372,6.5,3788.0
4259,How To Ruin Christmas,SHOW,2020,TV-MA,"['drama', 'comedy']",['ZA'],tt13492362,6.1,488.0
4261,Trigger Warning with Killer Mike,SHOW,2019,TV-MA,"['documentation', 'comedy']",['US'],tt9426194,6.9,1249.0
4266,Masaba Masaba,SHOW,2020,TV-MA,"['comedy', 'drama']",['IN'],tt10655506,6.8,1746.0
4289,Astronomy Club: The Sketch Show,SHOW,2019,TV-MA,['comedy'],['US'],tt10675488,6.9,591.0
4295,Styling Hollywood,SHOW,2019,TV-14,['reality'],['US'],tt10715202,6.6,355.0
4296,Narcoworld: Dope Stories,SHOW,2019,TV-MA,"['crime', 'documentation']",['US'],tt11215112,6.6,317.0
4299,Sugar Rush Christmas,SHOW,2019,TV-PG,['reality'],['US'],tt11168116,6.8,578.0
4303,Queer Eye: We're in Japan!,SHOW,2019,TV-14,['reality'],['US'],tt10971532,8.2,2560.0
4305,Bard of Blood,SHOW,2019,TV-MA,"['action', 'drama', 'thriller']",['IN'],tt8069036,6.8,13210.0
4306,Find Yourself,SHOW,2020,TV-14,"['drama', 'romance']",['CN'],tt11569628,7.6,201.0
4308,21 Again,SHOW,2019,TV-MA,"['documentation', 'reality']",[],tt9315008,5.4,47.0
4310,Archibald's Next Big Thing,SHOW,2019,TV-Y7,"['scifi', 'animation', 'comedy', 'family', 'fantasy', 'action']",['US'],tt9165404,7.5,284.0
4312,Prank Encounters,SHOW,2019,TV-MA,"['comedy', 'horror', 'reality', 'scifi']",['US'],tt10487072,5.2,2615.0
4316,The Iliza Shlesinger Sketch Show,SHOW,2020,TV-MA,['comedy'],['US'],tt11092086,5.0,914.0
4325,Go! Go! Cory Carson,SHOW,2020,TV-Y,"['animation', 'comedy', 'family']",['US'],tt8115702,7.9,238.0
4327,DeMarcus Family Rules,SHOW,2020,TV-14,['reality'],['US'],tt12759420,6.2,110.0
4330,My Dear Warrior,SHOW,2019,TV-14,"['fantasy', 'romance']",['TH'],tt11281912,4.6,19.0
4331,Pili Fantasy: War of Dragons,SHOW,2019,TV-14,"['animation', 'action', 'fantasy']",[],tt10619658,6.7,37.0
4333,Team Kaylie,SHOW,2019,TV-PG,['comedy'],['US'],tt9717424,4.0,333.0
4341,Tobot Galaxy Detectives,SHOW,2020,TV-Y7,['animation'],[],tt12892186,7.0,13.0
